code,name,generic_product_llm,model
4000405001783,Mühlen Geschnetzeltes,Geschnetzeltes vegan,opus
4255582809893,Bio Pistazien-Schnitte,Waffelschnitte Pistazie,opus
4061459931044,Fruit & Chai - Grapefruit,Früchtetee Grapefruit,opus
4000417663016,Crunchy Duo Crispy Cream Choco Crunch Großtafel,Vollmilchschokolade gefüllt,opus
4000405002735,Mühlen Schinken,Putenschinken vegan,opus
4337256677028,Braunes Mandelmus,Mandelmus,opus
4337256433570,Hauchzartes Putenbrustfilet,Putenbrust Aufschnitt,opus
8076809584081,Baiocchi Nocciola,Kekse gefüllt Haselnuss,opus
4000417663115,Ritter sport fruity,Vollmilchschokolade gefüllt,opus
4061459682649,Bio-Frischkäse - Natur,Frischkäse natur,opus
7394376621628,Oatgurt Vanille,Haferjoghurt Vanille,opus
4066447623574,Haferflocken,Haferflocken,opus
4337256580816,Vitalgebäck mit Sonnenblumenkernen,Vollkornkekse,opus
4056489873167,Kichererbsen,Kichererbsen,opus
8720701144293,Vollmilch Chocolate Chip Cookie,Vollmilchschokolade Cookie,opus
7394376621574,Oatgurt,Haferjoghurt,opus
5411188138334,Lemon cheesecake flavour aus Soja,Sojajoghurt Zitrone,opus
4337256619790,Ja Milchreis Classic,Milchreis,opus
4337256724340,Oliven mit chilli,Oliven grün,opus
4337256450638,Ziegenfrischkäse,Ziegenfrischkäse,opus
4061464778979,Bio-Gemüseaufstrich - Spinat-Lupine,Gemüseaufstrich Spinat,opus
4000417663214,Coffee Duo - Milky Macchiato & Crunchy Coffee,Vollmilchschokolade gefüllt,opus
4337256718776,Wildlachs,Wildlachs,opus
5060947549555,Energy Zero Sugar,Energy Drink zuckerfrei,opus
4043600615645,Landkäse  Gouda,Gouda,opus
4337256750868,Gemüse Quinoa Ecken,Gemüseecken Quinoa,opus
4061461806347,Bio-Reiswaffeln - Honig,Reiswaffeln Honig,opus
4066447607567,Beeren Müsli,Müsli Beeren,opus
4061464937970,Bio-Hafertaler - Cashew,Hafergebäck Cashew,opus
4066447709605,Aufstrich Süßkartoffel Walnuss,Gemüseaufstrich Süßkartoffel Walnuss,opus
4066447717969,Pistaziencreme,Pistaziencreme,opus
4337256757003,Blütenhonig cremig,Blütenhonig,opus
4337256647076,Fruchtaufschnitt Cranberry-Kirsch,Fruchtaufstrich Cranberry Kirsche,opus
4251349107981,vegane Bratwurst,Bratwurst vegan,opus
4260414153068,New York Style Pizza,Pizza,opus
4067796000221,Kokos Mandel Granola,Granola Kokos Mandel,opus
4311501065488,"H-Milch 1,5%",H-Milch,opus
4061461937409,Vegane Bio-Streichcreme - Rote Bete-Meerrettich,Gemüseaufstrich Rote Bete Meerrettich vegan,opus
8711327618671,Bourbon Vanille Eis vegan,Vanilleeis vegan,opus
4337256717885,Hummus Harissa,Hummus Harissa,opus
4337256656757,"kefir Drink - Pfirsiche, Mango & Maracuja",Kefir Pfirsich Mango Maracuja,opus
4099498000230,Vegane Schinkenwürfel,Schinkenwürfel vegan,opus
4337256649070,Vollkorn-Knusperknäcke 3 Saaten,Knäckebrot Vollkorn,opus
4061459723403,Konfitüre Sauerkirschen,Sauerkirschkonfitüre,opus
4337256708128,Kräuterquark,Kräuterquark,opus
4067517000806,Butter Die Streichzarte ungesalzen,Streichbutter ungesalzen,opus
4099498000247,Veganer Grill-Bacon mit Paprika-Marinade,Bacon vegan,opus
4056489822462,Protein Bar Crisp mit Vanille-Joguhrt-Geschmack,Proteinriegel Vanille,opus
4099498000209,Bratwurst Krakauer Style,Bratwurst Krakauer vegan,opus
4056489884927,Protein Bar,Proteinriegel,opus
4260322216275,Veganer Kochschinken Art,Kochschinken vegan,opus
4000607831706,Schogetten Popcorn,Schokolade Popcorn,opus
4061459895322,Latte Espresso,Latte Macchiato,opus
3057640598333,Awake,Erfrischungsgetränk Zitrone,opus
4337256693653,Haferpops,Haferpops,opus
4061459682625,Frischkäse Kräuter,Frischkäse Kräuter,opus
5391532124155,Milk chocolate crunch Geschmack Vitamin & Proteinregel,Proteinriegel Milchschokolade,opus
4066447602692,Paranuss Kerne,Paranüsse,opus
4066447603293,Protein Shake Vanille,Proteinshake Vanille,opus
4043600615669,Sahnig-Mild Butterkäse,Butterkäse,opus
4067796002041,Hafer Drink Vanille,Haferdrink Vanille,opus
4061461825263,Bio-Hummus - Rote Beete,Hummus Rote Bete,opus
4061461825249,Bio-Hummus - Paprika,Hummus Paprika,opus
4061461825140,Bio-Hummus - Natur,Hummus,opus
4311501038925,"Gratinkäse würzig, gerieben",Reibekäse,opus
4337256675017,Gnocchi,Gnocchi,opus
4047247949293,Natives Olivenöl Extra,Olivenöl nativ extra,opus
4311501041109,Früchte Müsli,Müsli Früchte,opus
4056489883975,Jogurt Drink Erdbeer Geschmack,Joghurtdrink Erdbeere,opus
4061459674446,Red Thai Curry,Thai Curry rot,opus
4004790042208,"Keine M!lch 1,8%",Haferdrink,opus
4067796000245,Dinkel Crunchy,Dinkelcrunchy,opus
4337256723923,Dattel-Erdnuss Riegel (3er),Dattel Erdnuss Riegel,opus
4061459756999,Original Belgische Mini-Waffeln - Classic,Mini-Waffeln,opus
4000405002834,Vegane Abenteuer Mortadella,Mortadella vegan,opus
8001665727471,Ravioli Ricotta und Spinat,Ravioli Ricotta Spinat,opus
4337256737944,Bäckerbrötchen,Brötchen,opus
4056489989363,Hafermilch Barista,Haferdrink Barista,opus
4061462314568,Gouda jung in Scheiben,Gouda in Scheiben,opus
4262354071006,Almond Butter & Sea Salt,Schokolade dunkel gefüllt vegan,opus
4061459682892,"Obst-Riegel Cranberry-Sauerkirsch, Golden Bridge",Obstriegel,opus
4008287959192,Knabe Malz,Malzbier,opus
5061013944809,Bad Apple,Energydrink,opus
4337256725842,Sonnenblumenmargarine,Sonnenblumenmargarine,opus
4056489751311,veganer Block Mediterrane Art,Käsealternative vegan,opus
4011800525316,Haferkraft Peanut Butter zero,Müsliriegel,opus
4337256715355,Butter ungesalzen,Butter ungesalzen,opus
4061462542046,"Speisequark Magerstufe 0,3 % Fett",Magerquark,opus
4311501060124,Käseaufschnitt,Käseaufschnitt,opus
4311501056769,Vollkornpenne,Vollkornpenne,opus
4337256758604,Pizza Ziegenkäse,Pizza Ziegenkäse tiefgekühlt,opus
4311501041130,Trauben-Nuss-Müsli,Müsli Trauben Nuss,opus
4337256768412,Kokos Natur,Kokosjoghurt natur,opus
4000540034035,Hafer Drink 0% Zucker,Haferdrink ungesüßt,opus
4260322216480,Roastbeef Art vegan,Roastbeef vegan,opus
5202390030888,Cheddar Geschmack,Käsealternative Cheddar vegan,opus
4066447562682,Mais Waffeln gesalzen,Maiswaffeln gesalzen,opus
4061462952814,Skyr - Natur,Skyr natur,opus
4061461867645,Udon-Nudeln mit Sesam-Terijaki-Sauce,Udon Nudeln Teriyaki,opus
4337256803083,Mandel Drink,Mandeldrink,opus
5745000657223,True Dates - Sour Cola,Dattelkonfekt,opus
4067796013023,Bliss Balls - Gesalzene Mandel,Energiekugeln Mandel,opus
4062139025510,Schwip Schwap Zero Zitrone,Cola Mix zuckerfrei,opus
4000405002858,Veganer Abendteuer Streich,Brotaufstrich vegan,opus
5053990175123,Pringles Sweet Paprika,Kartoffelchips Paprika,opus
4337256785631,"REWE Bio Streichcreme Süßkartoffel Dattel & Curry 4337256785631 Vegane Streichcreme mit Süßkartoffel, Dattel und Curry",Brotaufstrich Süßkartoffel Dattel Curry vegan,opus
4337256727051,Pflanzen Margarine,Pflanzenmargarine,opus
4337256752381,Apfelsaft (naturtrüb),Apfelsaft naturtrüb,opus
4337256768771,Pro Vitalschnitte,Vollkornbrot geschnitten,opus
4066447615869,"Kokos-Chips, getrocknet (Bio)",Kokoschips getrocknet,opus
4061461667146,Veganer Burger - Crispy Chicken-Style,Chicken Burger vegan,opus
4262426330000,Dönerback - Hähnchen mit Kräutersoße,Döner Hähnchen,opus
4335619063006,Veganer Aufschnitt Mortadella-Art,Mortadella vegan,opus
4056489889854,Thunfisch in Wasser,Thunfisch in Wasser,opus
4011800549411,nussvoll Nuss &Traube,Nussriegel,opus
4056489762782,Knusprige Haferpops,Haferpops,opus
4011800524814,Haferkrafy Haselnuss Kakao,Müsliriegel Haselnuss Kakao,opus
4337256789998,Streichgenuss Tomate-Basilikum,Brotaufstrich Tomate Basilikum vegan,opus
4337256746717,Orange aus Konzentrat,Orangensaft,opus
4337256785884,Streichgenuss Schnittlauch,Brotaufstrich Schnittlauch vegan,opus
4066447584035,Maiswaffeln,Maiswaffeln,opus
4067796001983,Kokos Drink Natur,Kokosdrink natur,opus
8000500164976,Tic Tac Orange,Pfefferminzdragees Orange,opus
4000582188291,Hähnchenbrust mit Kräuter der Provence,Hähnchenbrust Aufschnitt,opus
4056489845171,Basmatireis,Basmatireis,opus
4000405002971,Vegane Mühlen Salami Peperoni,Salami vegan,opus
4337256778831,Körniger Frischkäse Halbfettstufe,Hüttenkäse,opus
4100060035090,Apfel-Erfrischungsgetränk mit Wassermelonengeschmack,Erfrischungsgetränk Apfel Wassermelone,opus
4260614722446,"Gulaschsuppe mit Rind, Kartoffeln & Paprika (Bio)",Gulaschsuppe Rind,opus
4000405002841,Vegane Abenteuer Würstchen,Würstchen vegan,opus
4068706054594,Schoko & Gelee mit Bananengeschmack,Geleebananen,opus
4066447717945,Rote Linsen,Linsen rot,opus
4337256548977,Bourbon Vanille Vegan,Vanilleeis vegan,opus
4337256765237,Zitronensaft,Zitronensaft,opus
4066447517309,Bio Cranberrysaft,Cranberrysaft,opus
4061462460197,Kakaodrink,Kakaopulver instant,opus
4337256582780,Nusskern-Mischung geröstet & gesalzen,Nussmischung geröstet gesalzen,opus
4067796068511,Pesto rossi,Pesto rosso,opus
4067796065558,Haselnussmus,Haselnussmus,opus
4061461667122,Veganer Burger - American Style,Burger vegan,opus
4056489963004,Guacamole scharf,Guacamole scharf,opus
4337256767200,Milde Guacamole,Guacamole mild,opus
4337256794312,Fettarmer Kefir,Kefir fettarm,opus
4337256796415,Fruit Rings,Frühstücksflocken Frucht,opus
4061463577771,Götterspeise - Himbeergeschmack,Götterspeise Himbeer,opus
4337256766678,Hirtensalat,Hirtensalat,opus
4068134046536,Porridge Basis,Porridge,opus
4337256739689,Dinkel Flakes,Dinkelflakes,opus
4061463583062,Bio-Tomatensauce - Basilikum,Tomatensauce Basilikum,opus
4311501073728,Bio Knusper Müsli Beeren,Knuspermüsli Beeren,opus
4000417670915,Nussklasse Pistazie,Schokolade Vollmilch Pistazie,opus
4056489983507,High Protein Wraps,Wraps Protein,opus
4337256813419,Makrelenfilets im eigenen Saft,Makrelenfilets,opus
4012860000171,Senf,Senf,opus
4335619019997,Bio Kessel Chips Meersalz,Kartoffelchips Meersalz,opus
4335619091610,Peanut Butter Smooth,Erdnussmus,opus
4062139025671,Pepsi Zero Zucker XXL,Cola zero,opus
8002470031944,Natives Olivenöl Extra Originale,Olivenöl nativ extra,opus
4067796075892,Vegane Linsen Bolognese,Bolognese vegan,opus
4061462102165,vegan Caramel Sea Salt,Schokolade vegan Karamell Meersalz,opus
4337256675260,Zucker,Zucker,opus
8684568300967,Dubai Chocolate,Dubai Schokolade,opus
4335619077188,Cola Zero Sugar Zero Koffein,Cola zero koffeinfrei,opus
4061459012156,Bio-Äpfel 4er-Pack,Äpfel,opus
0008002575540,Original Spiced Gold,Rum spiced,opus
4335619096448,Soja Vanille Geschmack,Sojajoghurt Vanille,opus
4335619030954,"NO MILK HAFER 3,5% Fett",Haferdrink,opus
4337256794923,Soja Natur Ungesüßt,Sojajoghurt natur ungesüßt,opus
4335619100954,Goldessa - Classic,Frischkäse vegan,opus
4337256872614,Vegan hack,Hackfleisch vegan,opus
4056489978213,Tortilla Wraps Rote Bete,Wraps Rote Bete,opus
4337256835541,Minis mit Edelschimmel,Blauschimmelkäse,opus
4337256788007,Kokos-Reis Drink,Kokos-Reisdrink,opus
4001724049906,Suprema Pizza Calabrese & ‘Nduja,Tiefkühlpizza Salami,opus
4337256880091,"Joghurt Mild 3,8%",Joghurt mild,opus
4061462084256,Das Pure - Bio-Haferbrot,Haferbrot,opus
4335619100978,Vegan Goldessa Kräuter,Frischkäse vegan Kräuter,opus
4023300941107,Mischung Linden mit Blümenhonig,Honig,opus
4004790043281,Bio Barista ohne Zucker,Haferdrink Barista ungesüßt,opus
4061463019738,Bio-Kokosöl nativ,Kokosöl nativ,opus
4335619027909,High Protein tiramisu,Tiramisu High Protein,opus
4067796017427,Kokos Natur Joghurtalternative,Kokosjoghurt,opus
4335619014442,Kalifornische Pistazien,Pistazien geröstet gesalzen,opus
4061463213211,Bio-Dinkel-Steinofenpizza - Spinat,Tiefkühlpizza Dinkel Spinat,opus
4337256845038,Kakao,Kakaopulver,opus
4064102000579,BIO GURKE,Salatgurke,opus
4061462452772,Aldi-Gipfel,Milchschokolade Mandel-Nougat,opus
4335619105850,Crème Brûlée,Schokolade gefüllt Crème brûlée,opus
4045800402322,Brot-Aufstrich Geflügel Dattel-Curry,Geflügelaufstrich Dattel-Curry,opus
4337256852616,Pita Brottaschen,Pitabrot,opus
4056489774761,Ahornsirup,Ahornsirup,opus
4067796162462,das Pure Hafer - und Saatenbrot,Hafer-Saaten-Brot,opus
4068134046024,Mango Streifen,Mango getrocknet,opus
4311532580486,miniTomaten,Cherrytomaten,opus
8682354006147,Dubai Schokolade,Dubai-Schokolade,opus
4335619073876,Sonnenblumenkerne Bio,Sonnenblumenkerne,opus
8000500434123,kinder Crispy,Schokoriegel gefüllt,opus
4335619130920,levervurst,Leberwurst vegan,opus
4000539150869,Lindt Dubai Style Chocolade,Dubai-Schokolade,opus
4335619045606,Rübenzucker,Rübenzucker,opus
5053990182480,French Style Black Truffle & Butter,Chips Trüffel-Butter,opus
5053990182596,Thai Style Green Curry,Chips Thai Green Curry,opus
4067796096347,Fusilli Rote Linsen,Fusilli rote Linsen,opus
4311501100738,Agavendicksaft,Agavendicksaft,opus
8000500440858,Crispy Cocoa,Waffelschnitten Kakao,opus
4337256850032,Corn Flakes,Cornflakes,opus
4000405003404,Veganer Mühlen Aufschnitt Gartenkräuter - Typ Hähnchen,Aufschnitt vegan Kräuter,opus
4337256853026,Joghurt 0.1%,Joghurt fettarm,opus
4067796096323,Spaghetti - Vollkorn,Spaghetti Vollkorn,opus
4337256824132,Haferriegel Schoko,Haferriegel Schokolade,opus
4335619127777,High Protein Banana,Proteindrink Banane,opus
4067796168341,veggie Hack,Hackfleisch vegan,opus
4337256782531,Chico Chips,Schoko-Cerealien,opus
4000521041991,Schoko Müsli klassisch,Schokomüsli,opus
4335619030671,Vegane Bowl Dinkelweizen Champignons,Fertiggericht vegan Dinkel Champignons,opus
4000521040628,Vitalis Knusper Schoko Müsli,Knuspermüsli Schokolade,opus
3178530424720,Choco Donut,Donut Schokolade,opus
4335619150195,Hummus - Ras el Hanout,Hummus Ras el Hanout,opus
4337256886406,Barista Hafer-Soja Drink,Haferdrink Barista,opus
4337256941914,Paprika Aufschnitt VEGAN,Aufschnitt vegan Paprika,opus
4337256927550,Aufschnitt Typ Lyoner,Aufschnitt vegan Lyoner,opus
4061459595079,Bio-Müsli - Urkorn-Früchte,Müsli Urkorn Früchte,opus
4068706412103,Mango Stücke getrocknet,Mango getrocknet,opus
4067796081442,Dinkel Flocken Feinblatt,Dinkelflocken,opus
4067796181500,Hafer Flocken Glutenfrei,Haferflocken glutenfrei,opus
4337256840996,Rewe Bio Erdnussbutter Creamy,Erdnussbutter cremig,opus
4337256906272,Veganes Hack,Hackfleisch vegan,opus
4335619045613,weiße Riesenbohnen in Tomatensoße,Weiße Bohnen in Tomatensoße,opus
4335619113480,Reisteigplatten,Reispapier,opus
8711327663695,Utopia Double Cherry,Magnumeis Kirsche,opus
4260380666357,Protein bites Mediterran aus Sojaprotein,Sojaprotein-Stücke mediterran,opus
4260380666319,Protein bites Gartenkraüter aus Sojaprotein,Sojaprotein-Snack Kräuter,opus
4260582961939,Good Mood Müsli Nuts & Seeds,Müsli Nuss Saat,opus
4337256895729,Gouda,Gouda,opus
4000521040352,Puddingpulver Schokolade,Puddingpulver Schokolade,opus
4335619114142,Sushi Ginger,Sushi-Ingwer,opus
4337256894210,Finn Toastbrötchen,Toastbrötchen,opus
4335619082960,Doppelkekse Kakaocreme-Füllung,Doppelkekse Kakaocreme,opus
4335619185227,Agavensirup,Agavensirup,opus
4067796245134,Pistazien Creme,Pistaziencreme,opus
4335619148178,Creme Fraiche,Crème fraîche,opus
4056489887539,Vegane Levervurst - Apfel-Zwiebel,Leberwurst vegan,opus
4000140722226,Strawberries & Cream,Limonade Erdbeere Sahne,opus
7630294503746,Minute Steak Paprika Marinade,Minutensteak vegan,opus
4337256896320,Kichererbsen,Kichererbsen Dose,opus
4057295253686,Coho Räucherlachs,Räucherlachs,opus
5711953194399,Protein Drink with Coffee - Caffè Latte,Proteindrink Kaffee,opus
4061459119190,Salatcup - Hähnchen mit Senf-Dressing,Salat Hähnchen,opus
4067796213058,dm Bio Nuss Nougat Creme,Nuss-Nougat-Creme,opus
4337256936125,Speisequark Magerstufe,Magerquark,opus
4061459100105,Bio-Hafercookies 25 % Zartbitterschokolade,Haferkekse Schokolade,opus
4337256946070,Tomatensauce mit Basilikum,Tomatensauce Basilikum,opus
4001518118139,Cereola Der Klassiker mit ChoViva,Schokokekse,opus
4337256896528,Streichgut,Streichfett,opus
4335619154360,Tasty choco heaven,Schokodrink vegan,opus
4061462948732,Müsliriegel Erdnuss,Müsliriegel Erdnuss,opus
4068706374456,Volles Korn dunkel - Roggenvollkornbrot,Roggenvollkornbrot,opus
4337256945523,Bergkäse (Heumilch),Bergkäse,opus
4061461306960,Bio-Ingwershot - Apfel-Ingwer-Zitrone,Ingwershot,opus
4056489550600,Bio Hummus Natur,Hummus,opus
4067796167375,Gemüsebrühwürfel,Gemüsebrühwürfel,opus
4067796161670,Omega-3 Algenöl,Algenöl Omega-3,opus
4335619295070,Falafel XXL,Falafel,opus
7622202353888,Philadelphia Kräuter,Frischkäse Kräuter,opus
4335619226753,Vemondo - Bio Hafer rein pflanzlich,Haferdrink,opus
0014113911702,Salz & Pfeffer-Pistazien,Pistazien Salz Pfeffer,opus
0014113912341,Sweet Chili-Pistazien,Pistazien Sweet Chili,opus
0021000067060,Macaroni & Cheese,Makkaroni mit Käsesauce,opus
0022314010025,Crème de marrons de l'Ardèche,Maronencreme,opus
0022314010094,Maronen Chestnut spread,Maronencreme,opus
0024000001966,Ananas in Scheiben im Saft,Ananas Scheiben Saft,opus
0024000011859,Ananas in Scheiben,Ananas Scheiben Saft,opus
0024000124023,Fruchtcocktail,Fruchtcocktail Dose,opus
0024463061095,Sriracha Hot Chili Sauce,Sriracha,opus
0037600106009,Extra Smooth Creamy Peanut Butter,Erdnussbutter cremig,opus
0037600106412,Extra Crunchy Erdnusscreme,Erdnussbutter crunchy,opus
0039000045049,Pure Pumpkin Puree,Kürbispüree,opus
0039047001107,Pure Butter Shortbread,Butterkekse Shortbread,opus
0039047001152,Pure Butter Shortbread,Butterkekse Shortbread,opus
0039047001824,Chocolate Chip Shortbread,Shortbread Schokostückchen,opus
0044738018371,TCC Premium Coconut Milk,Kokosmilch,opus
0046000283289,Chunky Salsa for Dipping Onion & Green Pepper,Salsa,opus
0049733091015,Hot Sauce Original 150ml Cholula,Hot Sauce,opus
0071570000615,Bertie Bott‘s Beans,Jelly Beans,opus
0076808003888,Gluten Free Spaghetti,Spaghetti glutenfrei,opus
0076808501087,Farfalle,Farfalle,opus
0077521941013,100% Sesam Öl,Sesamöl,opus
0078895100013,Premium Oyster Sauce,Austernsauce,opus
0078895126389,Premium dark soy sauce,Sojasauce dunkel,opus
0078895126396,Premium Soy Sauce,Sojasauce,opus
0078895300024,Oyster Sauce,Austernsauce,opus
0078895700022,Lee Kum Kee Hoisin Sauce 397g,Hoisin Sauce,opus
0078895731033,Chili Bean Sauce,Chilibohnensauce,opus
0084909002198,Red Curry Paste,Currypaste rot,opus
0084909002341,Rote Currypaste,Currypaste rot,opus
0084909002365,Grüne Currypaste,Currypaste grün,opus
0085696608044,Mori-nu Silken Tofu Firm,Seidentofu,opus
0093966513004,Ultra Pasteurized Whole Milk,Vollmilch bio,opus
0096619440498,Cashew Clusters with Almonds and Pumpkin Seeds,Cashewriegel,opus
0097339000054,Salsa Valentina,Hot Sauce,opus
0612322000127,Super seeded Oatcakes,Haferkekse,opus
0898999000022,Kokos Wasser,Kokoswasser,opus
1103749230000,KAFFEREP Biscuits with raspberry-flavoured filling,Kekse Himbeere,opus
1200288900002,"IKEA SÅS SENAP & DILL Soße zu Gravad Lachs. 200.288.90 1.99€ 0,2 kg 1kg 9.95€",Senf-Dill-Sauce,opus
1201189420002,Knäckebröd Flerkorn,Knäckebrot Mehrkorn,opus
1234567890128,Hähnchen-Schnitzel,Hähnchenschnitzel,opus
1302371760002,Röstzwiebel,Röstzwiebeln,opus
1303512800007,Allemansrätten,Kartoffelpüree,opus
1501497770005,Dryck Lingon,Preiselbeergetränk,opus
1603600370000,salmon fillets,Lachsfilet tiefgefroren,opus
1903605830005,Graved Lachs,Graved Lachs,opus
3012996012001,Rohrzucker,Rohrzuckersirup,opus
3017233001008,olives  vertes dénoyautées ?????,Oliven grün entsteint,opus
3017239004126,Olives apéro farcies,Oliven gefüllt,opus
3017620691027,Bueno Waffel mit feiner Milchhaselnusscreme-Füllung überzogen mit Milchschokolade,Schokoriegel Haselnuss,opus
3017800230718,Duo de Haricots Verts & Beurre,Bohnen grün Konserve,opus
3021210021903,Pâté de campagne au sel de Guérande,Pâté Landleberwurst,opus
3021690101232,"Cassoulet toulousain, cuisiné à la graisse d'oie",Cassoulet,opus
3021690103113,Saucisses de Toulouse aux Lentilles cuisinées,Würstchen mit Linsen,opus
3022822850110,Choucroute garnie,Sauerkraut mit Einlage,opus
3023260001362,Roquefort,Roquefort,opus
3023470001015,St Michel Galettes au bon beurre 3023470001015 Galette mit reiner Butter (Butterkekse),Butterkekse,opus
3033710084913,Arome MAGGI,Würzsauce,opus
3036810204014,Senf mit Honig,Honigsenf,opus
3036811358846,Bisque de homard,Hummersuppe,opus
3038350013002,Coquillettes,Hörnchennudeln,opus
3038350013804,penne rigate,Penne,opus
3038350021304,Cheveux d'Ange,Engelshaar-Nudeln,opus
3038350023100,Macaroni,Makkaroni,opus
3038350205001,Capellini,Capellini,opus
3038350208613,Spaghetti plat,Spaghetti,opus
3038352874809,Sauce 4 Fromages,Pastasauce vier Käse,opus
